"BAD","LOAN","MORTDUE","VALUE","REASON","JOB","YOJ","DEROG","DELINQ","CLAGE","NINQ","CLNO","DEBTINC"
"0","4200","50216","58541","HomeImp","Office","19","0","0","209.87130224301654","0","19","20.208032669642957"
"0","4300","68815","79852","HomeImp","Other","6","0","0","105.12070880503971","0","14","41.80637615235819"
"0","4400","53969","63869","DebtCon","ProfExe","7","0","3","162.3900106692741","0","30","23.581079238830636"
"1","4400","53091","64074","DebtCon","Office","14","1","3","89.86105824971773","0","17","39.15808483382132"
"0","4500","","77182","","","","","","","","","25.227252904310475"
"0","4500","71082","79247","HomeImp","Other","4","0","0","118.76041007165871","0","14","41.42111052057757"
"1","4500","34184","46000","HomeImp","Mgr","3.5","0","1","122.6","2","22",""
"1","4500","66517","87000","DebtCon","ProfExe","10","0","4","125.8","0","34",""
"1","4500","118000","146870","HomeImp","ProfExe","4.5","2","0","203.86666666666667","1","20",""
"0","4700","53918","59511","DebtCon","","6","","0","54.136477429593086","","15","34.41650781090208"
"1","4700","26900","45000","HomeImp","ProfExe","9","1","2","90.46666666666667","1","16",""
"0","4900","65873","90408","","Mgr","2","0","0","141.85899895376858","0","23","37.76961861014348"
"1","4900","25597","23031","HomeImp","Other","5","0","0","101.74676643926301","0","8","33.24315697787011"
"1","4900","44000","59745","HomeImp","Other","10","0","0","81.5","3","13",""
"0","4900","170986","245300","DebtCon","Sales","","0","0","131.93333333333334","0","22",""
"0","4900","57461","68494","DebtCon","ProfExe","8","0","4","183.6356132288343","0","30","22.79542355183299"
"0","5000","47479","61690","DebtCon","","5","","0","65.0329690071755","","16","36.69941492167274"
"0","5000","12457","53448","HomeImp","Self","","0","0","207.14348133476219","0","12","44.10795169073527"
"1","5000","22320","34900","HomeImp","Other","10","0","0","65.7","1","5",""
"1","5000","","9100","HomeImp","Other","1","0","0","54.733333333333334","2","8",""
"1","5000","","71277","HomeImp","Other","10","0","0","72.43333333333334","1","12",""
"1","5000","123000","157500","HomeImp","Mgr","9","","","","","",""
"1","5000","","52000","HomeImp","Other","","0","1","285.3333333333333","0","6",""
"1","5000","6000","38575","HomeImp","Self","7","0","1","335.03333333333336","3","42",""
"1","5000","","74500","HomeImp","Other","19","","","","","",""
"0","5000","72517","86250","DebtCon","Mgr","19","0","1","300.3666666666667","1","24",""
"0","5000","39000","50340","HomeImp","Office","10","","","179.83333333333334","","19",""
"0","5000","74225","89640","DebtCon","ProfExe","0.3","","","","","",""
"0","5000","","65400","HomeImp","Office","1.5","0","0","51.766666666666666","0","4",""
"1","5000","81748","","DebtCon","ProfExe","14","1","2","144.06666666666666","2","17",""
"0","5000","80153","97275","DebtCon","Other","1","0","0","120.67506315632305","2","10","37.51270840942055"
"0","5000","68739","93435","","Mgr","3","0","0","148.72040469065914","0","23","36.66927861207131"
"0","5100","179725","251962","DebtCon","Sales","","0","0","127.49881343973439","0","22","40.30825936240994"
"0","5100","72891","80691","HomeImp","Other","1","1","0","273.8817051614165","0","6","39.85214651511151"
"0","5100","87258","121382","HomeImp","ProfExe","6","0","0","181.66304015659435","0","28","25.444759149195047"
"1","5100","9900","30451","HomeImp","Other","11","0","0","21.2","0","2",""
"1","5100","129319","141875","HomeImp","Sales","7","1","0","157.8598020925327","0","36","25.650741223972638"
"0","5100","73882","96031","DebtCon","Other","0","0","0","125.78740011361391","1","10","34.44607922171991"
"0","5200","67000","77000","HomeImp","Other","9","0","1","119.7","0","25",""
"0","5200","43039","53521","HomeImp","Office","11","","","184.29668729268556","","19","24.414763177225723"
"1","5200","","9500","DebtCon","Other","1","0","1","81.1","1","2",""
"0","5200","91250","110000","HomeImp","Office","24","0","0","123.76666666666667","1","12",""
"0","5300","73698","84427","DebtCon","","4","","","","","","19.131201179326137"
"0","5300","66987","65111","HomeImp","Sales","4","1","0","175.32870382363393","1","22","40.442570388756025"
"0","5300","","49396","HomeImp","","0","0","0","","0","0","12.043670575662363"
"0","5300","44993","50673","HomeImp","Office","7","","","184.74276716345904","","18","27.906122725632102"
"0","5300","97132","117343","HomeImp","Office","22","0","0","109.93390789170999","1","11","35.838542700409214"
"0","5300","47449","63895","HomeImp","Office","19","0","0","208.16271401275273","0","20","19.762113701487944"
"0","5400","47844","52040","HomeImp","Office","8","","","189.03430464256724","","18","24.701136261770102"
"1","5400","45509","57453","DebtCon","Sales","4","0","0","95.6","0","22",""
"0","5400","86922","119846","HomeImp","ProfExe","5","0","0","185.07634725560862","1","28","26.354889294647094"
"1","5400","78300","88000","HomeImp","ProfExe","8","0","0","102.5","3","19",""
"0","5400","48152","55760","DebtCon","","6","","0","78.45212576626898","","16","35.76363799652254"
"0","5500","","35402","HomeImp","","","","","","","","35.27207373549327"
"0","5500","52897","65054","HomeImp","Office","20","0","0","189.29531846534528","0","19","20.654128896423675"
"0","5500","43486","81600","DebtCon","","4","0","0","216.13333333333333","4","30",""
"0","5500","87438","116679","HomeImp","ProfExe","6","0","0","186.42441602173227","1","27","28.417530895754478"
"0","5500","72147","69918","HomeImp","Sales","4","2","0","158.53449790014423","0","23","43.40443023848554"
"1","5500","","12972","HomeImp","Other","1","0","1","82.29426635372032","0","2","36.98674409677588"
"1","5500","37368","48502","HomeImp","Mgr","9","0","2","48.99584500160976","0","10","33.126483967311906"
"1","5500","85845","122205","DebtCon","ProfExe","5","0","0","172.2132766503619","1","26","32.67664087525412"
"0","5600","53793","66379","HomeImp","Office","22","0","0","206.0991341156233","0","19","18.369540526750285"
"0","5600","29648","39907","HomeImp","ProfExe","11","0","0","180.56306913539444","0","13","21.5549496563873"
"1","5600","55160","86800","HomeImp","Other","3","1","1","148.13333333333333","1","14",""
"0","5600","41439","53893","HomeImp","Office","8","","","181.32298992557241","","19","24.651395744234975"
"0","5700","49514","58249","HomeImp","Office","21","0","0","212.53911509045275","0","21","21.258026878050543"
"0","5700","28127","36524","HomeImp","ProfExe","10","0","0","181.28295679324776","0","13","24.33953356898368"
"0","5700","26927","35461","DebtCon","Other","0","1","0","21.799352153950938","10","6","29.43966424162484"
"0","5700","49806","82242","DebtCon","","3","0","0","210.3474785698436","3","30","31.243408701495923"
"1","5700","58400","75000","HomeImp","ProfExe","4","0","0","177.5","2","26",""
"0","5700","62319","82923","HomeImp","Other","4","0","0","117.67396519924183","0","15","42.46486628520529"
"0","5700","71556","79538","HomeImp","Other","2","0","0","92.64308455550946","0","15","41.21001246978064"
"0","5700","","69172","HomeImp","Office","1","0","0","48.85366705718299","0","3","38.773685963211435"
"0","5800","","36385","HomeImp","Other","2","0","0","266.55339438404593","1","25","43.309764540819344"
"0","5800","46595","58191","HomeImp","Other","5","0","0","80.13174641397632","0","17","24.140153666641638"
"1","5900","","28000","DebtCon","Self","1","2","1","36.766666666666666","1","8",""
"0","5900","74187","78976","HomeImp","Other","9","0","1","118.44249102956465","0","24","40.11040742543079"
"0","5900","","66903","","","","","","","","","32.782926827586685"
"1","5900","106650","","DebtCon","Mgr","1","0","6","250.56666666666666","4","23",""
"0","6000","95232","115977","HomeImp","Office","22","0","0","149.02290810432928","1","12","37.95433691302051"
"1","6000","47625","85925","HomeImp","Office","0.1","2","1","154.13333333333333","4","26",""
"1","6000","65000","94355","","Other","26","1","3","69.3","1","34",""
"1","6000","","","HomeImp","Office","13","","2","122.76666666666667","","23",""
"1","6000","42000","58305","DebtCon","Other","19","0","0","90","2","13",""
"1","6000","9660","35900","DebtCon","Other","8","0","1","136.3","3","6",""
"1","6000","22859","32200","DebtCon","Other","4","0","0","83.33333333333333","3","20",""
"1","6000","16878","25850","","Mgr","1","0","1","218.6","5","34",""
"0","6000","69876","94394.07","HomeImp","Other","0","0","1","179.56666666666666","0","32",""
"0","6000","","43300","HomeImp","Other","","","","100.93333333333334","","9",""
"0","6000","14000","61493","HomeImp","Office","23","0","0","321.6333333333333","1","13",""
"1","6000","40000","54600","HomeImp","ProfExe","4","0","4","101.4","0","19",""
"1","6000","18793","27750","HomeImp","Mgr","6","0","3","119.7","0","8",""
"1","6000","179397","200000","DebtCon","ProfExe","5","6","0","90.3","6","29",""
"0","6000","79046","103048","HomeImp","Other","0","0","0","181.696538015268","0","32","37.28998992363456"
"0","6000","","53190","HomeImp","","0","0","0","","0","0","15.174415002700135"
"1","6000","","43683","HomeImp","Other","","","","","","","21.935498813304815"
"0","6000","129731","154113","HomeImp","ProfExe","12","0","0","213.53333333333333","0","19",""
"0","6100","48500","62500","DebtCon","Mgr","7","","4","111.3","2","11",""
"0","6100","","35250","HomeImp","Other","","","","303","","12",""
"0","6100","79636","87276","HomeImp","Other","20","0","0","350.4361375457826","0","47","28.848276580827438"
"0","6100","","46830","HomeImp","","0","0","1","","0","0","13.306013075819246"
"0","6200","171582","245730","DebtCon","Sales","","0","0","135.1089302467523","0","22","39.783818125535646"
"0","6200","","80078","","","","","","","","","25.375544160658283"
"0","6200","70793","71552","HomeImp","Sales","3","2","0","162.94515692102394","0","23","40.31539658681275"
"0","6200","73881","98550","HomeImp","Other","0","0","1","182.8787798015374","0","31","37.199445690493775"
"0","6200","75121","96462","DebtCon","ProfExe","0","","","","","","27.167655961666096"
"0","6200","75623","89634","HomeImp","Other","24","0","0","324.68682940843183","0","47","28.285532102801618"
"0","6200","45564","61956","HomeImp","Other","2","0","","101.16706031557915","","13","38.67514015278087"
"0","6300","","72890","HomeImp","Office","1","0","0","41.25011358665003","0","3","39.19806821789037"
"0","6300","44226","57779","DebtCon","","7","","0","63.62641325127998","","16","33.11182910943023"
"1","6300","65875","76000","DebtCon","Mgr","0.8","2","0","84","1","12",""
"0","6300","45582","89005","DebtCon","","2","0","0","209.3580469280505","4","30","29.595955513695234"
"0","6300","49498","64296","DebtCon","Mgr","6","","4","111.20651323649065","1","10","38.577131936618656"
"0","6300","79667","96988","DebtCon","ProfExe","1","","","","","","29.835960721055027"
"1","6300","12476","32559","HomeImp","Office","12","3","6","227.1299051102339","0","23","23.319516780162004"
"0","6300","26655","29792","DebtCon","Other","1","1","0","12.759267447001667","10","6","28.36185177994047"
"0","6400","76577","83200","DebtCon","","5","","","","","","22.055034213757622"
"0","6400","53476","70157","DebtCon","ProfExe","7","0","3","164.31540986268456","1","30","21.13798157178703"
"0","6400","81116","86148","HomeImp","ProfExe","8","0","0","262.1754261265148","0","11","42.06826817898931"
"0","6400","17491","63614","HomeImp","Office","23","0","0","325.2993087083673","0","12","40.244404368910196"
"0","6400","65215","74332","HomeImp","Mgr","9","","1","213.83210320191364","0","24","40.64461954982235"
"0","6400","70035","78635","DebtCon","Sales","3","0","0","147.0771635268189","0","31","31.206129762710134"
"0","6400","51436","91284","DebtCon","","4","0","0","209.64289843452906","2","30","31.971971207750947"
"0","6400","44968","62747","HomeImp","Other","0","1","","101.39144532461471","","12","36.60294734320275"
"0","6400","28041","33438","DebtCon","Other","1","1","0","10.425642850257905","10","6","29.75370028326926"
"0","6500","63144","76754","HomeImp","Mgr","2","0","2","129.07771159689398","0","23","29.055433127808122"
"1","6500","48000","61000","DebtCon","Other","1","1","0","97.29975609756099","6","38",""
"0","6500","55000","88300","HomeImp","Office","29","0","0","234.4","1","17",""
"0","6500","81145","117530","HomeImp","Office","29","0","0","327.20063851546485","1","38","34.34583769197382"
"0","6600","62380","89742","HomeImp","Office","31","0","0","232.5272907311581","0","16","26.16049488683254"
"0","6600","","48800","HomeImp","","0","0","0","","0","0","12.21943615158528"
"0","6600","98415","126636","HomeImp","Other","11","","","423.2096240923035","2","49","40.95709031661371"
"0","6700","","55396","","","","","","","","","15.703991562106642"
"0","6700","55113","56486","HomeImp","Other","4","0","0","84.41703046206376","0","17","23.642853829461547"
"0","6700","","30544","DebtCon","Other","2","0","0","283.89723134412066","0","14","24.120451556928664"
"0","6700","58741","68225","DebtCon","ProfExe","9","0","3","173.57441630267513","1","31","23.587013227672788"
"0","6700","69773","83014","HomeImp","Other","0","1","0","263.17343428902836","0","5","37.706996489668725"
"0","6700","66587","70710","DebtCon","ProfExe","9","1","0","43.923382631048646","1","24","39.73857626489763"
"0","6800","49809","65074","DebtCon","Mgr","7","","4","116.63273330395668","3","10","39.215028910555425"
"0","6800","139578","154602","HomeImp","ProfExe","12","0","0","201.96083431849888","0","18","22.325828787519516"
"0","6800","76074","88178","HomeImp","Other","22","0","0","341.46505555554336","0","46","27.5232461434711"
"0","6800","56155","57912","HomeImp","Office","21","0","0","206.3063213367367","0","20","21.798513081808814"
"0","6800","178559","247611","DebtCon","Sales","","0","0","127.23414104845128","0","22","42.083901678162576"
"0","6800","","72310","HomeImp","Office","1","0","0","48.81883647688824","0","3","40.78739322940697"
"0","6800","75964","88754","DebtCon","Mgr","19","0","1","298.7004821485702","0","23","39.10750164286117"
"0","6900","75880","113612","DebtCon","Office","1","0","0","230.8055881229332","1","38","17.965883443833274"
"1","6900","5816","","HomeImp","Mgr","23","0","2","67.8","1","18",""
"1","6900","57257","63752","DebtCon","Other","10","2","0","138.23477795952422","0","22","38.37246088156125"
"1","6900","37055","83000","HomeImp","Sales","1","0","0","122.26666666666667","2","43",""
"0","6900","","57067","","","","","","","","","14.370985948769835"
"0","6900","49932","66042","HomeImp","Office","20","0","0","204.48458275011137","0","19","21.855494125725468"
"0","6900","51384","84689","DebtCon","","4","0","0","224.24703690315076","3","29","30.526150722767298"
"0","7000","","47462","HomeImp","Other","","","","102.65732709639587","","9","36.094071425015144"
"1","7000","66000","86300","DebtCon","Other","3","1","1","242.43333333333334","0","8",""
"0","7000","58843","75300","HomeImp","Other","1.5","0","0","103.66666666666667","0","7",""
"0","7000","29000","49000","DebtCon","Other","11","0","0","234.4","1","32",""
"0","7000","56636","76353","HomeImp","Other","15","0","0","229.3","1","36",""
"0","7000","55000","63000","HomeImp","Other","5","0","0","84.73333333333333","3","20",""
"1","7000","83000","97635","HomeImp","Other","5.6","3","0","141","0","10",""
"0","7000","58114","93391","HomeImp","ProfExe","6","0","0","200.0777550697658","1","24","31.736511786438765"
"1","7100","39000","55000","","Other","12","0","1","192.76666666666668","2","31",""
"1","7100","54000","74800","DebtCon","Mgr","7.5","1","1","71","4","18",""
"0","7100","","74753","HomeImp","Office","2","0","0","48.854644654098855","0","4","41.30254690405566"
"0","7100","25896","33580","DebtCon","Other","1","0","0","29.856365165786546","9","7","28.27147415854571"
"0","7100","57863","70969","DebtCon","Other","0","0","0","65.8720448120245","7","21","26.8294901911586"
"0","7100","53273","54378","HomeImp","Other","5","0","0","84.83724996572666","0","17","22.86119964627605"
"0","7200","57912","84806","HomeImp","Other","15","0","0","241.51424983924048","0","35","35.06267565452618"
"0","7200","79946","113807","DebtCon","Office","1","0","0","238.45882498159173","0","37","18.617288691064942"
"0","7200","36264","48240","DebtCon","Other","15","0","0","82.16666666666667","0","12",""
"1","7200","46000","67000","DebtCon","Other","24","0","0","142","1","14",""
"0","7200","","38061","HomeImp","Other","","","","299.7527261179437","","12","31.880033182785862"
"0","7200","71667","117325","DebtCon","Office","0","0","1","241.05607808811354","1","38","18.510551330657"
"1","7200","","76723","HomeImp","Other","10","0","0","70.1938901882609","0","11","41.250706258239546"
"0","7200","71509","86484","DebtCon","","4","","","","","","20.099049784321824"
"1","7300","58671","87975","HomeImp","Mgr","3","0","0","74.06666666666666","1","16",""
"1","7300","60890","75785","DebtCon","Other","6","0","1","45.96666666666667","0","13",""
"0","7300","139348","205981","DebtCon","ProfExe","1","0","0","60.424760757498284","2","22","36.812290633745626"
"0","7400","88288","119677","HomeImp","ProfExe","5","0","0","194.37214004252232","1","27","26.646083640584763"
"0","7400","48924","86612","DebtCon","","4","0","0","207.76841442343257","4","30","29.93791782899663"
"0","7400","","54138","HomeImp","","1","0","0","","0","0","12.219679960659557"
"0","7400","56596","72861","HomeImp","Mgr","3","0","1","141.96214925474425","0","23","28.300245636501465"
"0","7400","65032","83184","HomeImp","Other","15","0","0","230.42025592479672","1","35","35.415112916182316"
"0","7400","72739","91425","DebtCon","ProfExe","3.5","0","0","128.83333333333334","0","26",""
"1","7500","","51610","HomeImp","ProfExe","4","0","3","158.26666666666668","2","18",""
"0","7500","45864","57799","DebtCon","","7","","0","65.57119786012156","","16","33.865745347284594"
"0","7500","","49804","","","","","","","","","12.391235037074068"
"0","7500","88056","104794","DebtCon","ProfExe","25","0","0","56.75011313618442","2","14","30.53890696938099"
"0","7500","11358","36892","DebtCon","Other","5","0","0","286.92282379906965","0","11","23.06292572986005"
"1","7500","59000","72000","HomeImp","Office","5","0","3","295.8666666666667","0","19",""
"1","7500","","","HomeImp","Other","21","","","158.9","1","21",""
"1","7500","35945","49750","HomeImp","Other","3","0","0","122.06666666666666","0","23",""
"1","7500","63500","86125","HomeImp","Other","5","0","0","136.1","0","8",""
"1","7500","33600","50125","DebtCon","Other","2","0","0","146.93333333333334","0","18",""
"1","7500","60000","87830","HomeImp","Other","5","0","0","153.26666666666668","2","16",""
"0","7500","","26850","HomeImp","Office","20","0","0","185.63333333333333","1","16",""
"0","7500","49100","85650","HomeImp","Other","18","0","0","178.3346666666667","0","29",""
"1","7500","39600","42000","DebtCon","Self","1","0","0","47.7","1","15",""
"1","7500","42077","91676","HomeImp","Office","5.5","1","4","344.9","1","30",""
"1","7500","","","HomeImp","Other","20","","","157.32842275052295","0","20",""
"0","7500","67778","83368","DebtCon","ProfExe","15","0","0","227.29208975575594","0","17","24.091770363427592"
"0","7500","60192","76475","DebtCon","ProfExe","8","0","0","60.50362520907265","2","24","39.280512379114754"
"0","7600","77518","83727","DebtCon","","4","","","","","","22.655140285717852"
"0","7600","48829","62357","DebtCon","Office","3","0","1","92.9413578161322","2","12","35.67227360932728"
"0","7600","","28593","HomeImp","Office","20","0","0","180.1689373242979","0","16","35.58340316895554"
"0","7700","14776","32287","","","","","","","","","34.88046231794658"
"0","7700","53377","86018","HomeImp","Other","16","0","0","187.19401123278163","0","28","24.217658483464113"
"1","7700","14589","33100","DebtCon","Other","3","0","7","122.06666666666666","0","22",""
"0","7700","76056","83643","HomeImp","Other","22","0","0","353.19562851413025","0","47","28.54452886712017"
"0","7800","44000","57500","DebtCon","Other","11","0","0","95.36666666666666","0","23",""
"1","7800","","11702","HomeImp","Other","0","0","0","44.6295915741876","2","7","21.271785371006366"
"0","7800","58399","65945","DebtCon","Other","1","0","1","106.63134156025302","2","18","37.02476443983371"
"0","7800","64503","85608","HomeImp","Other","12","0","0","235.48537719546184","0","35","34.4232488472868"
"0","7800","69662","80498","HomeImp","Other","4","0","0","100.42833098045534","0","14","42.80734195296063"
"0","7800","55000","62800","HomeImp","Other","6","0","0","123.03333333333333","0","34",""
"0","7800","109000","123500","DebtCon","Self","6","0","1","174.46666666666667","0","19",""
"0","7800","53243","95065","HomeImp","ProfExe","7","0","0","220.802444264302","2","24","31.827626823460513"
"1","7900","126919","166566","HomeImp","Mgr","10","","","","","",""
"0","7900","40827","55757","DebtCon","Other","14","0","0","87.60346243891367","0","11","31.85056390259907"
"0","7900","","71519","HomeImp","Office","0","0","0","55.87386021481464","0","4","38.37509129489078"
"1","7900","55383","70020","DebtCon","Other","12","2","0","80.77894150250562","10","8","44.85897732420311"
"0","7900","41935","53543","DebtCon","Office","8","0","0","203.54460996891115","1","22","31.49168679483779"
"0","8000","45557","56235","DebtCon","","7","","1","84.69113488170385","","16","36.50316075201293"
"0","8000","61565","87624","DebtCon","ProfExe","14","0","0","203.9971363982443","0","17","23.562565007387924"
"0","8000","82547","105361","DebtCon","ProfExe","24","0","0","52.593264119812794","2","13","32.160922591649424"
"0","8000","70546","81272","DebtCon","Sales","4","0","0","119.0669220382215","0","31","33.36158630109466"
"0","8000","177683","251771","DebtCon","Sales","","0","0","138.5116008709568","0","22","39.73544882403009"
"1","8000","49685","81020","HomeImp","Other","2","0","3","129.3624658972789","0","15","47.00097521512349"
"1","8000","28000","41950","DebtCon","Office","2","0","0","103.4","1","20",""
"1","8000","61000","90450","HomeImp","Other","4","2","1","139.86666666666667","0","9",""
"1","8000","58000","73750","DebtCon","Mgr","22","0","4","221.43333333333334","1","20",""
"1","8000","33689.3","48000","DebtCon","Other","3","0","0","103.73333333333333","0","13",""
"1","8000","47306","68350","HomeImp","Other","9","0","0","82.63333333333334","0","20",""
"0","8000","45000","56100","HomeImp","Other","9.9","0","0","92.3","3","34",""
"0","8000","69341","86900","DebtCon","Office","15","0","1","89.26666666666667","0","9",""
"0","8000","70917","83500","DebtCon","Mgr","8","0","0","107.5","0","23",""
"0","8000","","34226","HomeImp","Other","","","1","75.36666666666666","1","10",""
"0","8000","38758","46466.26","HomeImp","Mgr","21","1","1","229.3","1","18",""
"0","8000","63700","79754","DebtCon","","3.8","0","0","208","0","16",""
"0","8000","41000","54000","DebtCon","Mgr","4","0","0","189.7","1","22",""
"0","8000","65000","93600","DebtCon","Other","16","","","140.06666666666666","4","16",""
"1","8000","37871","","HomeImp","ProfExe","15","6","2","179.63333333333333","0","30",""
"1","8000","4500","","DebtCon","Other","1","3","2","102.43333333333334","6","15",""
"1","8000","63152","","DebtCon","Other","9","1","1","132.9","1","26",""
"1","8000","86804","113000","DebtCon","Other","7","1","3","145.16666666666666","1","20",""
"1","8000","92487","113947","DebtCon","Other","8","0","3","151.81738871788465","0","19","26.457524449176866"
"0","8000","57361","71167","HomeImp","Mgr","2","0","1","130.767034954033","0","22","29.381985444506626"
"0","8000","","49000","HomeImp","Other","11","1","0","310.4","2","13",""
"0","8000","84730","123455","HomeImp","Other","9","","","","","","40.032649334237284"
"0","8000","58006","94930","HomeImp","ProfExe","4","0","0","223.20298954436595","2","24","30.913395837467814"
"0","8000","","68572","HomeImp","Office","1","0","0","53.935137714304204","0","4","37.703911498940506"
"0","8100","43553","88242","DebtCon","","2","0","0","207.94046871877163","4","30","31.329651718181395"
"0","8100","84822","123854","HomeImp","Office","31","0","0","340.744430698841","2","38","36.20511455192935"
"0","8100","81322","97823","DebtCon","ProfExe","3","0","0","118.46850599291584","0","25","32.71677759050707"
"0","8100","13179","32981","","","","","","","","","31.742249283628652"
"0","8100","69047","82113","DebtCon","Sales","3","0","0","121.41114886250828","0","30","35.073918356864674"
"0","8100","26886","36527","HomeImp","ProfExe","12","0","0","188.41982641398403","0","13","24.865567184922085"
"1","8100","28523","39816","DebtCon","Other","5","0","0","130.64393327935628","0","16","37.39352641597089"
"0","8100","28187","32584","DebtCon","Other","0","1","0","27.048834711656784","10","7","29.28795683074182"
"0","8100","50373","65865","DebtCon","Office","5","0","0","99.59816994789885","2","11","38.910150834475715"
"0","8200","10909","37286","DebtCon","Other","3","0","0","268.2546016526518","0","12","22.232952814122175"
"0","8200","","50061","HomeImp","Other","10","0","0","296.90163860173936","1","13","33.63213651749871"
"0","8200","62603","86782","DebtCon","ProfExe","15","0","0","219.56581250534126","0","18","24.63662135013222"
"0","8200","117314","132770","DebtCon","Self","4","0","1","176.33454149188202","0","19","34.55205243027399"
"0","8200","172497","249071","DebtCon","Sales","","0","0","114.98197436465375","0","21","41.098025151019925"
"0","8200","68013","77008","DebtCon","ProfExe","8","0","0","49.14692229793346","1","23","40.792589703911254"
"1","8200","47700","60000","DebtCon","Other","0.1","0","0","","0","0",""
"1","8200","87979","94854","HomeImp","ProfExe","10","0","0","108.47902378242192","3","19","41.270682596676366"
"0","8200","80989","105080","DebtCon","Mgr","1","0","0","81.35479529701004","1","24","38.475770500244465"
"0","8200","48515","59240","DebtCon","Other","17","0","4","214.14450965621927","0","36","27.459144233748848"
"0","8200","79751","125413","HomeImp","Other","7","","","","","","41.98555729228331"
"0","8200","13392","34254","DebtCon","Other","3","0","0","267.9186415566291","0","11","21.929990488467734"
"0","8300","57503","72704","DebtCon","","18","0","0","156.5937075459044","0","11","33.33711875591759"
"0","8300","61213","65798","HomeImp","Other","6","0","0","86.29651575801977","2","20","41.42687223220564"
"0","8300","59761","75081","DebtCon","","17","0","0","147.94164245185036","1","11","31.95922723523771"
"1","8300","","47244","HomeImp","Other","6","","","","","",""
"0","8300","178745","251935","DebtCon","Sales","","0","0","130.73091079650368","0","22","42.35805988226461"
"0","8300","67715","86945","DebtCon","ProfExe","14","0","0","221.4749248121386","0","17","25.19429721121411"
"0","8300","44783","63424","HomeImp","Other","2","0","","97.90083620469728","","12","36.58786980068212"
"0","8300","45842","50006","DebtCon","Other","16","0","0","90.65307012565184","0","12","31.36082194555589"
"0","8300","101150","115215","HomeImp","Office","23","0","0","130.2563294267207","0","12","36.50599948034901"
"0","8300","67839","76502","DebtCon","ProfExe","9","0","0","58.560174005019746","3","24","38.9742935294771"
"0","8300","35343","51986","DebtCon","Other","10","0","0","242.8189669454976","1","31","37.966606015626624"
"0","8400","82597","83858","HomeImp","Other","25","0","0","350.5681361709763","1","47","28.910757140429112"
"0","8400","62583","77481","DebtCon","Office","6","0","0","98.67270508855047","2","15","26.308380328965548"
"0","8400","60995","78444","HomeImp","Mgr","4","0","1","123.73851660357776","0","23","26.93270760094873"
