BAD,LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC
0,2900,104373.0,120702.0,HomeImp,Office,2.0,0.0,0.0,101.54029753,0.0,13.0,29.915859028000003
1,2900,7750.0,67996.0,HomeImp,Other,16.0,3.0,0.0,122.20466276,2.0,8.0,36.211347998
1,2900,61962.0,70915.0,DebtCon,Mgr,2.0,0.0,0.0,282.80165924,3.0,37.0,49.20639579
0,3000,104570.0,121729.0,HomeImp,Office,2.0,0.0,0.0,85.884371895,0.0,14.0,32.059783267
1,3000,7000.0,20300.0,HomeImp,Other,3.0,0.0,0.0,50.8,5.0,9.0,33.779915348721225
1,3000,73760.81719955898,8800.0,HomeImp,Other,2.0,0.0,1.0,77.766666667,0.0,3.0,33.779915348721225
1,3000,73760.81719955898,33000.0,HomeImp,Other,1.0,0.0,1.0,23.3,1.0,2.0,33.779915348721225
1,3000,119826.0,193500.0,HomeImp,Other,8.0,0.0,0.0,130.03335846,0.0,27.0,33.779915348721225
1,3000,20000.0,29750.0,DebtCon,Other,2.0,0.0,0.0,187.06666667,0.0,12.0,33.779915348721225
1,3000,73760.81719955898,14500.0,HomeImp,Other,3.0,0.0,0.0,9.3,14.0,2.0,33.779915348721225
1,3000,73760.81719955898,14100.0,HomeImp,Other,1.0,0.0,0.0,104.2,0.0,19.0,33.779915348721225
1,3000,47000.0,82700.0,HomeImp,ProfExe,10.0,0.0,1.0,262.16666667,5.0,26.0,33.779915348721225
1,3000,34542.0,45900.0,HomeImp,Mgr,8.5,0.0,2.0,62.366666667,0.0,10.0,33.779915348721225
0,3000,58000.0,71500.0,HomeImp,Mgr,10.0,0.2545696877380046,2.0,211.93333333,0.0,25.0,33.779915348721225
0,3000,47000.0,56400.0,HomeImp,Office,21.0,0.0,0.0,201.86666667,0.0,20.0,33.779915348721225
1,3100,39589.0,36100.0,HomeImp,Other,1.5,0.0,0.0,153.16666667,1.0,14.0,33.779915348721225
0,3100,73760.81719955898,70400.0,DebtCon,Other,8.922268135904508,0.2545696877380046,0.4494423791821561,179.76627518656667,1.1860550458715597,21.29609620076682,33.779915348721225
0,3200,67848.0,74566.0,HomeImp,Mgr,10.0,0.2545696877380046,1.0,206.42660206,0.0,25.0,40.115677278
1,3200,48603.0,61000.0,HomeImp,ProfExe,28.0,0.0,4.0,122.03333333,1.0,25.0,33.779915348721225
1,3200,27200.0,40834.0,HomeImp,Other,8.922268135904508,0.0,0.0,298.13156403,0.0,7.0,35.553538789
1,3200,54000.0,64850.0,HomeImp,Other,1.0,0.0,0.0,121.86666667,3.0,21.0,33.779915348721225
0,3200,74864.0,87266.0,HomeImp,ProfExe,7.0,0.0,0.0,250.63126922,0.0,12.0,42.909997351
1,3200,23159.0,101776.04874145007,HomeImp,Mgr,20.0,0.2545696877380046,2.0,117.80574784,0.0,9.0,0.5244992154
1,3300,126541.0,134527.0,HomeImp,Sales,9.0,1.0,0.0,139.0,0.0,36.0,33.779915348721225
1,3300,130518.0,164317.0,DebtCon,Other,9.0,0.0,6.0,192.28914897,0.0,33.0,35.73055919
1,3400,37000.0,52000.0,HomeImp,Office,2.0,0.0,1.0,183.29991561,0.0,6.0,33.779915348721225
1,3500,23200.0,38666.0,HomeImp,Other,11.0,0.0,0.0,162.36666667,0.0,14.0,33.779915348721225
1,3500,19400.0,20494.0,HomeImp,Other,5.0,0.0,0.0,95.933333333,0.0,9.0,33.779915348721225
1,3600,61584.0,61800.0,HomeImp,ProfExe,10.0,0.2545696877380046,0.4494423791821561,179.76627518656667,1.1860550458715597,21.29609620076682,33.779915348721225
1,3600,41900.0,52490.0,HomeImp,Mgr,3.0,0.0,0.0,72.033333333,2.0,4.0,33.779915348721225
0,3600,83700.0,111800.0,HomeImp,ProfExe,6.0,0.0,0.0,192.73333333,1.0,28.0,33.779915348721225
0,3600,61327.0,76484.0,HomeImp,Mgr,9.0,0.2545696877380046,2.0,202.51077515,0.0,25.0,41.516389699
0,3600,100693.0,114743.0,HomeImp,Office,6.0,0.0,0.0,88.470452135,0.0,14.0,29.393543381999997
1,3600,48507.0,61000.0,DebtCon,Office,13.0,1.0,4.0,97.4,0.0,17.0,33.779915348721225
0,3600,52337.0,63989.0,HomeImp,Office,20.0,0.0,0.0,204.27249884,0.0,20.0,20.470915508
1,3700,17857.0,21144.0,HomeImp,Other,5.0,0.0,0.0,129.71732313,1.0,9.0,26.634347518000002
1,3800,19135.0,97692.0,HomeImp,Mgr,1.6,1.0,6.0,252.63333333,1.0,25.0,33.779915348721225
0,3800,51180.0,63459.0,HomeImp,Office,20.0,0.0,0.0,203.75153358,0.0,20.0,20.067042050999998
0,3800,73760.81719955898,73189.0,DebtCon,Other,8.922268135904508,0.2545696877380046,0.4494423791821561,179.76627518656667,1.1860550458715597,21.29609620076682,22.253949155999997
0,3800,11543.0,46045.0,HomeImp,Self,8.922268135904508,0.0,0.0,204.64799167,0.0,11.0,42.173165882
1,3900,29896.0,45960.0,HomeImp,Other,11.0,0.0,0.0,146.12324219,0.0,14.0,24.478881191
1,3900,14500.0,22092.0,HomeImp,Other,3.5,0.0,1.0,150.3,5.0,8.0,33.779915348721225
0,3900,52825.0,63000.0,DebtCon,ProfExe,8.0,0.0,4.0,171.66666667,1.0,31.0,33.779915348721225
0,3900,102143.0,118742.0,HomeImp,Office,2.0,0.0,0.0,85.27736557899999,0.0,13.0,29.343921089000002
1,3900,21200.0,39000.0,DebtCon,Mgr,4.0,0.0,1.0,86.566666667,2.0,14.0,33.779915348721225
0,4000,105164.0,112774.0,HomeImp,Office,1.0,0.0,0.0,94.72487416700001,0.0,13.0,29.390928055
0,4000,54543.0,61777.0,HomeImp,Office,21.0,0.0,0.0,205.58668003,0.0,19.0,21.806563464
1,4000,73760.81719955898,80609.0,HomeImp,Other,1.5,0.0,2.0,126.53333333,3.0,12.0,33.779915348721225
1,4000,26572.0,31960.0,HomeImp,Office,11.0,0.0,0.0,117.79510387,0.0,8.0,41.286491948000005
1,4000,17000.0,52012.0,HomeImp,ProfExe,22.0,3.0,1.0,85.333333333,1.0,9.0,33.779915348721225
1,4000,29562.0,37200.0,DebtCon,Other,6.0,0.0,0.0,92.133333333,1.0,26.0,33.779915348721225
1,4000,41700.0,76725.0,HomeImp,Other,0.5,0.0,3.0,136.13333333,0.0,15.0,33.779915348721225
1,4000,58000.0,69440.0,HomeImp,Other,3.5,0.0,1.0,168.66666667,0.0,18.0,33.779915348721225
1,4000,5700.0,18000.0,DebtCon,Other,8.922268135904508,0.0,0.0,12.2,0.0,17.0,33.779915348721225
1,4000,45000.0,58350.0,HomeImp,Mgr,3.5,0.0,0.0,162.0,3.0,16.0,33.779915348721225
1,4000,7000.0,16020.0,HomeImp,Other,18.0,0.0,1.0,85.8,2.0,23.0,33.779915348721225
0,4000,66000.0,79050.0,HomeImp,Other,1.8,2.0,0.0,279.0,1.0,6.0,33.779915348721225
0,4000,73760.81719955898,45760.0,HomeImp,Other,0.0,0.0,0.0,179.76627518656667,0.0,0.0,33.779915348721225
0,4000,62000.0,78000.0,HomeImp,Other,4.0,0.0,0.0,109.56666667,0.0,15.0,33.779915348721225
0,4000,64240.0,63990.0,HomeImp,Sales,5.0,2.0,0.0,160.3,1.0,23.0,33.779915348721225
1,4000,74000.0,93000.0,HomeImp,ProfExe,2.6,1.0,3.0,186.63333333,1.1860550458715597,9.0,33.779915348721225
1,4000,55000.0,59000.0,DebtCon,Other,12.0,2.0,0.0,146.1,0.0,22.0,33.779915348721225
0,4000,67625.0,80698.0,HomeImp,Mgr,11.0,0.2545696877380046,1.0,212.34930388,0.0,25.0,39.128717628000004
0,4000,67533.0,71865.0,HomeImp,Mgr,10.0,0.2545696877380046,2.0,227.79298841,0.0,25.0,39.166328703000005
1,4100,73760.81719955898,19132.0,HomeImp,Other,0.0,0.0,0.0,100.77465221,0.0,19.0,33.840919904
1,4100,58500.0,65000.0,HomeImp,Other,8.0,1.0,2.0,63.933333333,2.0,15.0,33.779915348721225
0,4100,57992.0,63797.0,DebtCon,ProfExe,7.0,0.0,4.0,165.50503695,1.0,31.0,22.27817437
0,4200,56544.0,59218.0,HomeImp,Office,19.0,0.0,0.0,211.00259912,1.0,20.0,19.027704425
1,4200,34800.0,50225.0,HomeImp,Other,2.0,1.0,0.0,93.5,1.0,5.0,33.779915348721225
0,4200,67700.0,77000.0,DebtCon,Sales,4.0,0.0,0.0,128.83333333,0.0,31.0,33.779915348721225
0,4200,44000.0,55085.0,DebtCon,Other,6.0,0.2545696877380046,1.0,75.43333333300001,1.1860550458715597,16.0,33.779915348721225
0,4200,66272.0,82953.0,HomeImp,Other,3.0,0.0,0.0,110.27866259,0.0,15.0,43.45058791100001
0,4200,50216.0,58541.0,HomeImp,Office,19.0,0.0,0.0,209.87130224,0.0,19.0,20.20803267
0,4300,71206.0,78698.0,DebtCon,Sales,3.0,0.0,0.0,129.93286902,0.0,31.0,34.181376516
0,4300,68815.0,79852.0,HomeImp,Other,6.0,0.0,0.0,105.12070881,0.0,14.0,41.806376152
0,4300,72021.0,80027.0,HomeImp,Other,2.0,2.0,0.0,263.97030029,0.0,5.0,36.432093937
0,4400,53969.0,63869.0,DebtCon,ProfExe,7.0,0.0,3.0,162.39001067,0.0,30.0,23.581079239
0,4400,73760.81719955898,60250.0,DebtCon,Other,8.922268135904508,0.2545696877380046,0.4494423791821561,179.76627518656667,1.1860550458715597,21.29609620076682,33.779915348721225
1,4400,53091.0,64074.0,DebtCon,Office,14.0,1.0,3.0,89.86105825,0.0,17.0,39.158084834
0,4500,66127.0,79087.0,HomeImp,Other,4.0,1.0,0.0,81.349065098,0.0,15.0,40.70530876
0,4500,73760.81719955898,77182.0,DebtCon,Other,8.922268135904508,0.2545696877380046,0.4494423791821561,179.76627518656667,1.1860550458715597,21.29609620076682,25.227252904
1,4500,39000.0,66000.0,HomeImp,Other,1.0,0.0,0.0,170.36666667,1.0,19.0,33.779915348721225
0,4500,71082.0,79247.0,HomeImp,Other,4.0,0.0,0.0,118.76041007,0.0,14.0,41.421110520999996
0,4500,73760.81719955898,49044.0,HomeImp,Other,0.0,0.0,0.0,179.76627518656667,0.0,0.0,11.652738796
1,4500,57000.0,101776.04874145007,HomeImp,Other,5.0,0.2545696877380046,0.4494423791821561,222.6,1.0,13.0,33.779915348721225
1,4500,34184.0,46000.0,HomeImp,Mgr,3.5,0.0,1.0,122.6,2.0,22.0,33.779915348721225
1,4500,66517.0,87000.0,DebtCon,ProfExe,10.0,0.0,4.0,125.8,0.0,34.0,33.779915348721225
0,4500,45500.0,50000.0,HomeImp,Other,6.0,0.0,0.0,86.166666667,0.0,18.0,33.779915348721225
1,4500,118000.0,146870.0,HomeImp,ProfExe,4.5,2.0,0.0,203.86666667,1.0,20.0,33.779915348721225
1,4500,90000.0,105800.0,HomeImp,Other,6.0,2.0,3.0,80.1,3.0,10.0,33.779915348721225
0,4700,67913.0,97205.0,DebtCon,Mgr,2.0,0.0,0.0,142.82439151,0.0,24.0,35.226997192
0,4700,71855.0,88566.0,HomeImp,Other,2.0,2.0,0.0,283.95953809,0.0,5.0,36.475473283
0,4700,53918.0,59511.0,DebtCon,Other,6.0,0.2545696877380046,0.0,54.13647743,1.1860550458715597,15.0,34.416507811
1,4700,49100.0,58238.0,HomeImp,ProfExe,0.1,0.0,0.0,61.8,2.0,17.0,33.779915348721225
0,4700,88026.0,115506.0,HomeImp,ProfExe,6.0,0.0,0.0,182.24833156,0.0,27.0,29.20902258
1,4700,26900.0,45000.0,HomeImp,ProfExe,9.0,1.0,2.0,90.46666666700001,1.0,16.0,33.779915348721225
0,4800,67317.0,97191.0,DebtCon,Mgr,3.0,0.0,0.0,137.31972481,0.0,23.0,34.275293776999995
0,4800,56067.0,63102.0,DebtCon,ProfExe,9.0,0.0,3.0,160.14631128,1.0,30.0,21.583760120999997
0,4800,80482.0,88342.0,HomeImp,ProfExe,7.0,0.0,0.0,275.03239483,0.0,11.0,43.717635111999996
0,4900,58688.0,63348.0,DebtCon,ProfExe,9.0,0.0,3.0,179.16257471,2.0,31.0,22.544392836999997
0,4900,65873.0,90408.0,DebtCon,Mgr,2.0,0.0,0.0,141.85899895,0.0,23.0,37.76961861
1,4900,25597.0,23031.0,HomeImp,Other,5.0,0.0,0.0,101.74676644,0.0,8.0,33.243156978
0,4900,67794.0,84630.0,HomeImp,Other,4.0,0.0,0.0,112.57341888,0.0,15.0,41.673996362
1,4900,44000.0,59745.0,HomeImp,Other,10.0,0.0,0.0,81.5,3.0,13.0,33.779915348721225
0,4900,73760.81719955898,28437.5,HomeImp,Other,8.922268135904508,0.2545696877380046,0.4494423791821561,179.76627518656667,1.1860550458715597,21.29609620076682,33.779915348721225
0,4900,170986.0,245300.0,DebtCon,Sales,8.922268135904508,0.0,0.0,131.93333333,0.0,22.0,33.779915348721225
1,4900,65576.0,65774.0,HomeImp,Other,6.0,1.0,2.0,61.64250608,1.0,14.0,40.590910018
0,4900,57461.0,68494.0,DebtCon,ProfExe,8.0,0.0,4.0,183.63561323,0.0,30.0,22.795423552
0,4900,73760.81719955898,69706.0,DebtCon,Other,8.922268135904508,0.2545696877380046,0.4494423791821561,179.76627518656667,1.1860550458715597,21.29609620076682,33.705587738
0,5000,73760.81719955898,34846.0,HomeImp,Other,8.922268135904508,0.2545696877380046,0.4494423791821561,179.76627518656667,1.1860550458715597,21.29609620076682,33.354652626
0,5000,47479.0,61690.0,DebtCon,Other,5.0,0.2545696877380046,0.0,65.03296900699999,1.1860550458715597,16.0,36.699414921999995
0,5000,66839.0,87168.0,HomeImp,Other,4.0,0.0,0.0,122.59722258,0.0,15.0,40.616779346
0,5000,12457.0,53448.0,HomeImp,Self,8.922268135904508,0.0,0.0,207.14348133,0.0,12.0,44.107951691000004
0,5000,90059.0,113714.0,HomeImp,ProfExe,7.0,0.0,0.0,193.63644686,0.0,28.0,25.897316481999997
1,5000,22320.0,34900.0,HomeImp,Other,10.0,0.0,0.0,65.7,1.0,5.0,33.779915348721225
1,5000,40000.0,70500.0,HomeImp,Mgr,0.4,0.0,0.0,61.766666666999996,2.0,8.0,33.779915348721225
1,5000,100882.0,102700.0,HomeImp,Mgr,5.0,0.0,1.0,58.866666667,0.0,16.0,33.779915348721225
1,5000,31000.0,47350.0,HomeImp,ProfExe,12.0,0.2545696877380046,0.4494423791821561,179.76627518656667,1.1860550458715597,21.29609620076682,33.779915348721225
1,5000,63125.0,126500.0,HomeImp,Office,3.0,0.0,0.0,100.3,0.0,14.0,33.779915348721225
1,5000,100000.0,129693.5,HomeImp,Mgr,13.0,0.2545696877380046,0.4494423791821561,179.76627518656667,1.1860550458715597,21.29609620076682,33.779915348721225
1,5000,73760.81719955898,132000.0,HomeImp,Other,17.5,0.0,2.0,121.9,0.0,14.0,33.779915348721225
1,5000,73760.81719955898,9100.0,HomeImp,Other,1.0,0.0,0.0,54.733333333000004,2.0,8.0,33.779915348721225
1,5000,34200.0,50830.0,HomeImp,Other,6.0,0.0,0.0,57.0,1.0,9.0,33.779915348721225
1,5000,73760.81719955898,71277.0,HomeImp,Other,10.0,0.0,0.0,72.43333333300001,1.0,12.0,33.779915348721225
1,5000,123000.0,157500.0,HomeImp,Mgr,9.0,0.2545696877380046,0.4494423791821561,179.76627518656667,1.1860550458715597,21.29609620076682,33.779915348721225
1,5000,16600.0,25250.0,HomeImp,Other,6.0,0.0,0.0,88.7,1.0,3.0,33.779915348721225
1,5000,73760.81719955898,52000.0,HomeImp,Other,8.922268135904508,0.0,1.0,285.33333333,0.0,6.0,33.779915348721225
1,5000,22700.0,34225.0,HomeImp,Other,4.0,0.0,0.0,74.633333333,3.0,9.0,33.779915348721225
1,5000,6000.0,38575.0,HomeImp,Self,7.0,0.0,1.0,335.03333333,3.0,42.0,33.779915348721225
1,5000,73760.81719955898,74500.0,HomeImp,Other,19.0,0.2545696877380046,0.4494423791821561,179.76627518656667,1.1860550458715597,21.29609620076682,33.779915348721225
1,5000,73760.81719955898,94119.0,HomeImp,Other,19.0,0.2545696877380046,0.4494423791821561,179.76627518656667,1.1860550458715597,21.29609620076682,33.779915348721225
0,5000,73126.0,87500.0,DebtCon,Other,1.0,0.0,0.0,125.96666667,2.0,10.0,33.779915348721225
0,5000,72517.0,86250.0,DebtCon,Mgr,19.0,0.0,1.0,300.36666667,1.0,24.0,33.779915348721225
0,5000,26037.0,35000.0,HomeImp,ProfExe,12.0,0.0,0.0,182.63333333,0.0,13.0,33.779915348721225
0,5000,39000.0,50340.0,HomeImp,Office,10.0,0.2545696877380046,0.4494423791821561,179.83333333,1.1860550458715597,19.0,33.779915348721225
0,5000,73760.81719955898,26550.0,DebtCon,Other,1.7,0.0,0.0,276.96666667,1.0,14.0,33.779915348721225
0,5000,70470.0,77908.0,DebtCon,Other,5.0,0.2545696877380046,0.4494423791821561,179.76627518656667,1.1860550458715597,21.29609620076682,33.779915348721225
0,5000,73760.81719955898,36375.0,HomeImp,Other,3.0,0.0,0.0,266.8,1.0,26.0,33.779915348721225
0,5000,74225.0,89640.0,DebtCon,ProfExe,0.3,0.2545696877380046,0.4494423791821561,179.76627518656667,1.1860550458715597,21.29609620076682,33.779915348721225
0,5000,73760.81719955898,65400.0,HomeImp,Office,1.5,0.0,0.0,51.766666666999996,0.0,4.0,33.779915348721225
1,5000,73760.81719955898,37500.0,HomeImp,Other,8.922268135904508,0.0,3.0,107.13333333,10.0,5.0,33.779915348721225
0,5000,78565.0,98500.0,DebtCon,ProfExe,24.0,0.0,0.0,51.766666666999996,3.0,14.0,33.779915348721225
0,5000,59900.0,80800.0,DebtCon,ProfExe,15.0,0.0,0.0,219.13333333,1.0,18.0,33.779915348721225
1,5000,10171.0,26809.0,HomeImp,Office,13.0,3.0,6.0,228.3,0.0,24.0,33.779915348721225
1,5000,78893.0,82600.0,HomeImp,Mgr,16.0,0.0,0.0,133.9,1.0,34.0,33.779915348721225
1,5000,85165.0,107940.0,HomeImp,Mgr,6.0,5.0,3.0,122.76666667,5.0,28.0,33.779915348721225
1,5000,68000.0,75616.0,DebtCon,ProfExe,0.1,0.0,0.0,131.86666667,0.0,30.0,33.779915348721225
1,5000,71571.0,85100.0,DebtCon,ProfExe,1.4,0.0,1.0,82.133333333,0.0,13.0,33.779915348721225
1,5000,28000.0,36810.0,DebtCon,Other,2.0,1.0,0.0,222.2,1.0,6.0,33.779915348721225
1,5000,40000.0,32480.0,HomeImp,Other,8.0,3.0,2.0,163.36666667,1.0,16.0,33.779915348721225
1,5000,81748.0,101776.04874145007,DebtCon,ProfExe,14.0,1.0,2.0,144.06666667,2.0,17.0,33.779915348721225
0,5000,44674.0,59375.0,HomeImp,Office,10.0,0.2545696877380046,0.4494423791821561,178.6925087,1.1860550458715597,19.0,26.448197463000003
1,5000,61999.0,75021.3,HomeImp,Other,5.0,0.0,0.0,97.1,0.0,23.0,33.779915348721225
0,5000,80153.0,97275.0,DebtCon,Other,1.0,0.0,0.0,120.67506316,2.0,10.0,37.512708409
0,5000,68739.0,93435.0,DebtCon,Mgr,3.0,0.0,0.0,148.72040469,0.0,23.0,36.669278612
0,5000,51209.0,55320.0,DebtCon,Other,5.0,0.2545696877380046,1.0,69.107465597,1.1860550458715597,15.0,35.025072968
1,5000,46696.0,85202.0,HomeImp,Other,2.0,1.0,2.0,148.34064549,0.0,14.0,46.489874001000004
0,5000,73760.81719955898,46281.0,HomeImp,Other,2.0,0.0,0.0,257.6522064,0.0,26.0,40.952588884
0,5000,66435.0,82819.0,HomeImp,Other,2.0,0.0,0.0,125.13062556,0.0,14.0,42.183538672
0,5100,179725.0,251962.0,DebtCon,Sales,8.922268135904508,0.0,0.0,127.49881344,0.0,22.0,40.308259362
0,5100,85583.0,115341.0,HomeImp,ProfExe,7.0,0.0,0.0,177.95825512,1.0,28.0,26.257970131999997
0,5100,72891.0,80691.0,HomeImp,Other,1.0,1.0,0.0,273.88170516,0.0,6.0,39.852146515
1,5100,30755.0,46735.0,HomeImp,Other,10.0,0.0,0.0,69.0,0.0,17.0,33.779915348721225
0,5100,73760.81719955898,26715.0,DebtCon,Other,1.0,0.0,0.0,258.78929762,0.0,14.0,26.722343336999998
0,5100,87258.0,121382.0,HomeImp,ProfExe,6.0,0.0,0.0,181.66304016,0.0,28.0,25.444759149
0,5100,73760.81719955898,28291.0,DebtCon,Other,2.0,0.0,0.0,277.94456081,1.0,14.0,23.644691283
1,5100,9900.0,30451.0,HomeImp,Other,11.0,0.0,0.0,21.2,0.0,2.0,33.779915348721225
0,5100,93000.0,116875.0,HomeImp,Other,10.0,0.2545696877380046,0.4494423791821561,417.63333333,2.0,50.0,33.779915348721225
1,5100,15500.0,34000.0,DebtCon,Other,0.0,1.0,2.0,86.23333333299999,2.0,13.0,33.779915348721225
1,5100,129319.0,141875.0,HomeImp,Sales,7.0,1.0,0.0,157.85980209,0.0,36.0,25.650741224
0,5100,66834.0,87361.0,HomeImp,Other,0.0,2.0,0.0,290.03410799,0.0,6.0,38.766985071
0,5100,73882.0,96031.0,DebtCon,Other,0.0,0.0,0.0,125.78740011,1.0,10.0,34.446079222
0,5100,74071.0,97064.0,DebtCon,Other,0.0,0.0,0.0,121.0759726,2.0,9.0,36.401729548
0,5100,62702.0,79784.0,HomeImp,Other,2.0,0.0,0.0,108.07259081,0.0,15.0,43.29013981600001
0,5200,73760.81719955898,36425.0,DebtCon,Other,2.0,0.0,0.0,266.81346457,1.0,14.0,23.797401058000002
0,5200,67000.0,77000.0,HomeImp,Other,9.0,0.0,1.0,119.7,0.0,25.0,33.779915348721225
0,5200,43039.0,53521.0,HomeImp,Office,11.0,0.2545696877380046,0.4494423791821561,184.29668729,1.1860550458715597,19.0,24.414763176999998
0,5200,19000.0,26000.0,DebtCon,Other,0.0,1.0,0.0,17.2,10.0,7.0,33.779915348721225
1,5200,73760.81719955898,9500.0,DebtCon,Other,1.0,0.0,1.0,81.1,1.0,2.0,33.779915348721225
0,5200,91250.0,110000.0,HomeImp,Office,24.0,0.0,0.0,123.76666667,1.0,12.0,33.779915348721225
0,5200,16324.0,45187.0,HomeImp,Self,8.922268135904508,0.0,0.0,221.11808171,0.0,11.0,42.712093844
1,5200,40564.0,39527.0,HomeImp,Other,0.0,0.0,0.0,157.77103572,1.0,13.0,72.670433313
0,5300,73698.0,84427.0,DebtCon,Other,4.0,0.2545696877380046,0.4494423791821561,179.76627518656667,1.1860550458715597,21.29609620076682,19.131201179
0,5300,66987.0,65111.0,HomeImp,Sales,4.0,1.0,0.0,175.32870382,1.0,22.0,40.442570389000004
1,5300,26908.0,36078.0,HomeImp,Other,8.922268135904508,0.0,0.0,302.35870946,0.0,8.0,39.196985401999996
0,5300,73760.81719955898,49396.0,HomeImp,Other,0.0,0.0,0.0,179.76627518656667,0.0,0.0,12.043670575999998
0,5300,44993.0,50673.0,HomeImp,Office,7.0,0.2545696877380046,0.4494423791821561,184.74276716,1.1860550458715597,18.0,27.906122726
1,5300,51000.0,64000.0,HomeImp,Mgr,10.0,1.0,0.0,98.333333333,0.0,12.0,33.779915348721225
0,5300,75958.0,91703.0,DebtCon,Other,0.0,0.0,0.0,124.18217879999999,1.0,10.0,34.599060194
0,5300,97132.0,117343.0,HomeImp,Office,22.0,0.0,0.0,109.93390789,1.0,11.0,35.838542700000005
